<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20221214,000000,1246.2000000,1254.4000000,1236.0000000,1243.0000000,33061
20221215,000000,1245.0000000,1246.0000000,1220.0000000,1220.2000000,54638
20221216,000000,1220.0000000,1225.8000000,1220.0000000,1224.2000000,22919
20221219,000000,1225.6000000,1225.6000000,1185.8000000,1199.4000000,73031
20221220,000000,1195.0000000,1250.0000000,1185.0000000,1245.0000000,56422
20221221,000000,1253.0000000,1264.6000000,1219.2000000,1228.4000000,127478
20221222,000000,1228.4000000,1248.4000000,1228.2000000,1240.0000000,38991
20221223,000000,1240.0000000,1254.0000000,1230.8000000,1243.8000000,49995
20221226,000000,1236.6000000,1249.2000000,1221.0000000,1240.4000000,71874
20221227,000000,1249.6000000,1249.8000000,1230.0000000,1241.0000000,64788
20221228,000000,1221.0000000,1245.8000000,1221.0000000,1238.0000000,33873
20221229,000000,1245.8000000,1255.0000000,1235.0000000,1253.4000000,36595
20221230,000000,1258.6000000,1270.0000000,1253.0000000,1259.4000000,50889
20230103,000000,1273.8000000,1290.0000000,1262.0000000,1288.6000000,30054
20230104,000000,1286.2000000,1295.0000000,1279.8000000,1288.4000000,27365
20230105,000000,1288.8000000,1292.0000000,1211.0000000,1276.6000000,21637
20230106,000000,1265.0000000,1277.0000000,1255.0000000,1259.6000000,37178
20230109,000000,1265.0000000,1286.8000000,1264.0000000,1286.8000000,42375
20230110,000000,1287.0000000,1290.0000000,1277.6000000,1281.4000000,18142
20230111,000000,1281.6000000,1312.2000000,1281.4000000,1309.8000000,97914
20230112,000000,1309.0000000,1353.0000000,1309.0000000,1348.2000000,248475
20230113,000000,1351.0000000,1370.0000000,1321.0000000,1347.2000000,187446
20230116,000000,1353.0000000,1380.0000000,1352.0000000,1375.0000000,160558
20230117,000000,1377.8000000,1380.0000000,1332.0000000,1337.2000000,114219
20230118,000000,1335.0000000,1362.4000000,1322.0000000,1360.6000000,97371
20230119,000000,1361.0000000,1365.0000000,1337.6000000,1350.8000000,44529
20230120,000000,1362.4000000,1362.4000000,1338.4000000,1350.8000000,47705
20230123,000000,1356.8000000,1384.4000000,1350.0000000,1374.4000000,120879
20230124,000000,1380.2000000,1406.8000000,1377.0000000,1397.0000000,168965
20230125,000000,1397.0000000,1474.0000000,1390.2000000,1450.0000000,276271
20230126,000000,1451.6000000,1499.0000000,1448.2000000,1493.0000000,195187
20230127,000000,1499.0000000,1500.0000000,1460.0000000,1473.0000000,160149
20230130,000000,1485.0000000,1572.0000000,1475.2000000,1563.6000000,379084
20230131,000000,1570.0000000,1620.0000000,1564.4000000,1610.0000000,354921
20230201,000000,1604.8000000,1617.8000000,1560.8000000,1595.6000000,199563
20230202,000000,1599.8000000,1605.0000000,1575.0000000,1593.6000000,87474
20230203,000000,1591.6000000,1591.6000000,1542.6000000,1579.0000000,126370
20230206,000000,1581.0000000,1618.2000000,1565.0000000,1605.0000000,179942
20230207,000000,1610.0000000,1624.0000000,1591.0000000,1602.6000000,111943
20230208,000000,1601.0000000,1607.6000000,1576.6000000,1581.2000000,77935
20230209,000000,1581.8000000,1586.2000000,1541.0000000,1564.2000000,105164
20230210,000000,1564.2000000,1564.2000000,1513.8000000,1545.0000000,110969
20230213,000000,1566.0000000,1581.6000000,1546.0000000,1563.8000000,74722
20230214,000000,1565.0000000,1568.6000000,1526.8000000,1541.6000000,72283
20230215,000000,1535.0000000,1540.0000000,1420.2000000,1463.4000000,266314
20230216,000000,1463.8000000,1538.0000000,1463.6000000,1514.2000000,156130
20230217,000000,1514.0000000,1529.2000000,1494.0000000,1514.2000000,60691
20230220,000000,1508.8000000,1517.0000000,1475.0000000,1509.0000000,83862
20230221,000000,1510.0000000,1633.0000000,1509.4000000,1594.8000000,323034
20230222,000000,1599.8000000,1616.0000000,1573.6000000,1585.2000000,75422
20230224,000000,1598.0000000,1604.0000000,1584.0000000,1592.6000000,43631
20230227,000000,1595.0000000,1614.0000000,1560.2000000,1605.4000000,108874
20230228,000000,1618.0000000,1635.0000000,1604.8000000,1623.2000000,116639
20230301,000000,1634.8000000,1639.4000000,1614.0000000,1639.2000000,121735
20230302,000000,1639.4000000,1642.4000000,1571.0000000,1613.4000000,161319
20230303,000000,1621.0000000,1633.0000000,1614.8000000,1628.6000000,75100
20230306,000000,1649.8000000,1717.4000000,1640.2000000,1680.6000000,436452
20230307,000000,1685.2000000,1686.2000000,1656.0000000,1672.0000000,164520
20230309,000000,1674.0000000,1685.6000000,1672.8000000,1682.4000000,89666
20230310,000000,1675.2000000,1688.2000000,1640.0000000,1678.8000000,110091
20230313,000000,1688.0000000,1715.0000000,1683.0000000,1711.0000000,220410
20230314,000000,1719.0000000,1748.0000000,1708.0000000,1728.2000000,432555
20230315,000000,1728.0000000,1737.0000000,1672.8000000,1697.0000000,536814
20230316,000000,1699.0000000,1699.0000000,1639.8000000,1682.6000000,248746
20230317,000000,1683.6000000,1692.0000000,1654.6000000,1671.2000000,190030
20230320,000000,1680.0000000,1688.8000000,1635.8000000,1679.6000000,228327
20230321,000000,1680.2000000,1707.6000000,1666.0000000,1696.0000000,234950
20230322,000000,1699.2000000,1705.6000000,1686.0000000,1703.6000000,150666
20230323,000000,1708.0000000,1714.0000000,1699.2000000,1703.0000000,95582
20230324,000000,1703.4000000,1718.2000000,1700.2000000,1702.8000000,157298
20230327,000000,1709.0000000,1720.0000000,1703.0000000,1708.0000000,172539
20230328,000000,1711.6000000,1717.4000000,1685.8000000,1703.2000000,185570
20230329,000000,1706.6000000,1718.0000000,1681.8000000,1709.8000000,283186
20230330,000000,1715.2000000,1717.6000000,1706.2000000,1716.0000000,95674
20230331,000000,1716.0000000,1726.2000000,1697.4000000,1716.8000000,157749
20230403,000000,1730.0000000,1748.0000000,1688.0000000,1746.8000000,269448
20230404,000000,1750.8000000,1759.8000000,1715.0000000,1727.2000000,321720
20230405,000000,1733.2000000,1741.0000000,1720.0000000,1737.2000000,170197
20230406,000000,1744.8000000,1755.0000000,1720.0000000,1727.8000000,567959
20230407,000000,1733.0000000,1735.0000000,1700.0000000,1716.6000000,243870
20230410,000000,1716.6000000,1729.8000000,1701.2000000,1719.6000000,223736
20230411,000000,1723.0000000,1740.0000000,1715.2000000,1724.8000000,258741
20230412,000000,1722.8000000,1735.0000000,1719.0000000,1729.2000000,146088
20230413,000000,1698.0000000,1714.8000000,1692.0000000,1713.0000000,157538
20230414,000000,1712.8000000,1713.8000000,1702.0000000,1711.2000000,58421
20230417,000000,1709.0000000,1718.2000000,1706.0000000,1709.4000000,97757
20230418,000000,1710.0000000,1710.6000000,1701.2000000,1708.4000000,78873
20230419,000000,1710.8000000,1712.4000000,1700.0000000,1704.8000000,99928
20230420,000000,1709.0000000,1710.2000000,1685.0000000,1699.0000000,102647
20230421,000000,1699.4000000,1705.0000000,1680.4000000,1692.4000000,102944
20230424,000000,1693.0000000,1710.0000000,1687.2000000,1700.0000000,74446
20230425,000000,1703.6000000,1717.4000000,1700.0000000,1705.6000000,85337
20230426,000000,1708.0000000,1722.2000000,1707.8000000,1718.0000000,66663
20230427,000000,1721.0000000,1722.0000000,1704.6000000,1713.0000000,48228
20230428,000000,1710.4000000,1720.2000000,1701.0000000,1710.8000000,77771
20230502,000000,1713.8000000,1715.0000000,1593.6000000,1674.6000000,168640
20230503,000000,1678.2000000,1689.0000000,1620.0000000,1639.8000000,136082
20230504,000000,1639.8000000,1698.0000000,1639.2000000,1697.6000000,68050
20230505,000000,1698.8000000,1709.0000000,1647.6000000,1670.4000000,111839
20230508,000000,1682.6000000,1684.4000000,1650.6000000,1662.0000000,44502
20230510,000000,1672.0000000,1700.0000000,1666.2000000,1693.0000000,80420
20230511,000000,1700.0000000,1709.0000000,1656.6000000,1682.2000000,129222
20230512,000000,1686.6000000,1697.4000000,1675.2000000,1697.0000000,106781
20230515,000000,1703.6000000,1716.2000000,1697.0000000,1707.4000000,69180
20230516,000000,1710.2000000,1712.0000000,1684.0000000,1704.0000000,101262
20230517,000000,1702.0000000,1712.0000000,1692.0000000,1703.6000000,68623
20230518,000000,1703.0000000,1723.0000000,1698.0000000,1709.8000000,107024
20230519,000000,1702.0000000,1715.0000000,1690.2000000,1706.6000000,81510
20230522,000000,1706.6000000,1714.2000000,1685.0000000,1693.0000000,73331
20230523,000000,1695.0000000,1699.4000000,1685.0000000,1698.6000000,47077
20230524,000000,1699.8000000,1730.0000000,1698.0000000,1718.0000000,85105
20230525,000000,1725.2000000,1727.6000000,1700.0000000,1709.2000000,100054
20230526,000000,1709.0000000,1729.6000000,1707.0000000,1719.6000000,87757
20230529,000000,1725.2000000,1767.8000000,1716.4000000,1751.4000000,179340
20230530,000000,1739.8000000,1799.4000000,1661.0000000,1798.4000000,241848
20230531,000000,1800.0000000,1882.2000000,1780.0000000,1861.8000000,479396
20230601,000000,1867.6000000,1898.6000000,1850.0000000,1877.6000000,204315
20230602,000000,1882.8000000,1896.0000000,1812.0000000,1846.6000000,193173
20230605,000000,1850.0000000,1854.0000000,1791.0000000,1814.2000000,262744
20230606,000000,1800.0000000,1857.0000000,1750.0000000,1842.0000000,154130
20230607,000000,1842.2000000,1922.8000000,1842.0000000,1893.2000000,376735
