<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20030908,000000,12500.1100000,12500.1100000,12450.0000000,12500.0000000,591
20030909,000000,12550.0000000,12600.0000000,12400.0000000,12500.0000000,394
20030910,000000,11810.0000000,12570.0000000,11810.0000000,12570.0000000,151
20030911,000000,12597.0000000,12700.0000000,12550.0000000,12700.0000000,91
20030912,000000,12550.0000000,13050.0000000,12550.0000000,12900.0100000,497
20030915,000000,12755.0000000,13200.0000000,12755.0000000,13200.0000000,516
20030916,000000,13100.0000000,13200.0000000,13001.0100000,13190.0000000,57
20030917,000000,12800.0000000,13193.0000000,12800.0000000,13099.0000000,4386
20030918,000000,13001.0000000,13100.0000000,13001.0000000,13100.0000000,148
20030919,000000,13010.0000000,13175.0000000,13000.0000000,13120.0000000,2812
20030922,000000,13150.0000000,13200.0000000,13010.0000000,13180.0000000,278
20030923,000000,13090.0000000,13400.0000000,13001.0000000,13400.0000000,494
20030924,000000,13500.0000000,14155.0000000,13500.0000000,14000.0000000,1056
20030925,000000,12990.0000000,14399.0000000,12990.0000000,14133.0000000,316
20030926,000000,14000.0000000,14200.0000000,13950.0000000,13950.0000000,393
20030929,000000,13150.0000000,14288.0000000,13150.0000000,14100.0000000,246
20030930,000000,13510.0000000,14490.0000000,13510.0000000,14005.0000000,355
20031001,000000,14199.0000000,14299.0000000,14199.0000000,14200.0000000,327
20031002,000000,14397.9900000,14699.9900000,14300.0000000,14550.0000000,1259
20031003,000000,14680.0000000,15106.0000000,14610.0000000,14610.0000000,1323
20031006,000000,14630.0000000,14899.9900000,14630.0000000,14878.0000000,75
20031007,000000,14900.0000000,15200.0000000,14800.0000000,15185.0000000,1283
20031008,000000,15100.0000000,16200.0000000,14900.0000000,16200.0000000,1669
20031009,000000,16500.0000000,17500.0000000,16500.0000000,16900.0000000,1052
20031010,000000,15100.0000000,16900.0000000,15100.0000000,16500.0000000,394
20031013,000000,16500.0000000,16700.0000000,16450.0000000,16500.0000000,143
20031014,000000,16800.0000000,17100.0000000,16700.0000000,16700.0000000,586
20031015,000000,16600.0000000,16880.0000000,16510.0000000,16700.0000000,488
20031016,000000,16539.0000000,16750.0000000,16500.0000000,16650.0000000,566
20031017,000000,16565.0000000,17498.0000000,16565.0000000,17400.0000000,2251
20031020,000000,17250.0100000,18200.0000000,17250.0100000,18110.0000000,471
20031021,000000,18500.0000000,18500.0000000,17010.0000000,17799.0000000,4444
20031022,000000,17700.0000000,17700.0000000,17000.0000000,17001.0000000,263
20031023,000000,16900.0000000,17000.0000000,16580.0000000,16770.0000000,653
20031024,000000,17000.0000000,17100.0000000,16800.0000000,17100.0000000,453
